date,id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,relative_velocity_kmh,miss_distance_km,is_potentially_hazardous
2024-12-12,3825481,(2018 MY6),21.38,0.1407845434,0.3148038092,105449.4350223264,44550559.99112487,True
2024-12-12,3826807,(2018 PN22),27.5,0.008405334,0.0187948982,30616.0559844629,36501663.303249352,False
2024-12-12,3837686,(2019 AX5),26.0,0.0167708462,0.0375007522,33202.3939617425,39447982.79128973,False
2024-12-12,3837851,(2019 AF11),24.0,0.0421264611,0.0941976306,27536.1965595188,74461641.230286248,False
2024-12-12,3843611,(2019 QU1),23.79,0.0464039528,0.1037623929,41706.2046810971,64952239.282213841,False
2024-12-12,54225008,(2021 WG3),26.56,0.0129585073,0.0289761031,77141.3134198889,50002960.485396251,False
2024-12-12,54253538,(2022 EC4),26.34,0.0143401923,0.0320656449,45858.7436641171,14011808.395721128,False
2024-12-12,54336632,(2022 YZ3),25.16,0.0246919266,0.0552128263,76958.0497267344,47293661.379259231,False
2024-12-12,54501825,(2024 WP11),26.01,0.0166937912,0.0373284519,31040.3479868479,5991212.752570506,False
2024-12-12,54502667,(2024 XS),25.38,0.0223128464,0.0498930414,92170.2356203493,3195180.496474875,False
2024-12-12,54505047,(2024 XF9),28.06,0.0064946384,0.014522453,23468.9614426329,769329.860150175,False
2024-12-12,54505728,(2024 XE11),24.47,0.0339277435,0.0758647409,59108.2518644813,15761755.45023636,False
2024-12-12,54506140,(2024 XX11),23.05,0.065246163,0.1458948557,41448.4631958668,24878289.680426372,False
2024-12-22,54075578,(2020 UJ2),23.85,0.0451393163,0.1009345797,59995.5695509838,58373587.767936663,False
2024-12-22,54130489,(2021 EP1),27.2,0.0096506147,0.0215794305,61268.402021449,58574290.574135861,False
2024-12-22,54137806,(2021 GL16),26.28,0.0147419515,0.0329640056,21650.0819930518,28948851.911866732,False
2024-12-22,54215203,(2021 VF),27.85,0.0071540995,0.0159970528,22743.6507494811,30366713.401632901,False
2024-12-22,54335005,(2022 YG),26.75,0.0118728499,0.0265484994,15508.170421655,8564384.484032315,False
2024-12-22,54349260,(2023 FG),27.49,0.0084441313,0.0188816516,32964.3755099361,62505698.452639643,False
2024-12-22,54358577,(2023 JD3),22.44,0.0864082036,0.1932146172,57406.8458548854,26419073.75031987,False
2024-12-22,54359864,(2023 KA3),24.17,0.0389542616,0.087104377,88432.7152593154,68493367.022232831,False
2024-12-22,54502459,(2024 WX15),24.27,0.037201031,0.0831840342,20928.2780431352,9318874.818910183,False
2024-12-22,54502651,(2024 WX18),23.36,0.0565659358,0.1264852778,43763.393695603,21707641.2748994,False
2024-12-22,54502893,(2024 XB2),23.0,0.0667659413,0.1492931834,37943.5075817378,17950654.414959393,False
2024-12-22,54504553,(2024 XT6),24.78,0.0294140602,0.0657718381,23141.7627444191,17565829.183286707,False
2024-12-22,54507429,(2024 YC),27.26,0.0093876087,0.0209913311,23019.1422470824,615830.672177806,False
2024-12-22,54508757,(2024 YZ1),24.3,0.0366906138,0.0820427065,29059.556777863,19749187.19250281,False
2024-12-22,54509102,(2024 YY3),21.03,0.1654074158,0.3698622257,84507.0076352531,11410424.465709416,False
2024-12-22,54509623,(2024 YT4),25.7,0.0192555078,0.0430566244,75127.4153112708,4091588.436465665,False
2024-12-22,54511961,(2024 YF9),24.16,0.0391340663,0.0875064325,23932.1029246818,20377613.466782284,False
2024-12-22,54512614,(2024 YY9),24.86,0.0283501249,0.0633928065,42685.7616872086,5815266.23964698,False
2024-12-22,54517676,(2025 BX5),22.65,0.0784431412,0.1754041962,31878.0168431295,28324043.392797042,False
2024-12-21,2302169,302169 (2001 TD45),20.0,0.2658,0.5943468684,82759.9102573748,56990055.802900863,True
2024-12-21,3592227,(2012 AF3),24.64,0.0313729225,0.0701519874,48771.492567174,42179816.87176994,False
2024-12-21,3702318,(2014 YC),22.27,0.0934447651,0.2089488469,56895.6928087832,59234116.827977068,False
2024-12-21,3892277,(2019 VW),26.75,0.0118728499,0.0265484994,32269.4368727002,28759225.017806807,False
2024-12-21,54053734,(2020 RM),27.1,0.0101054342,0.0225964377,24472.2653894779,30258195.705126381,False
2024-12-21,54097981,(2020 XE1),26.68,0.0122618211,0.0274182656,42561.8622959353,22205570.784014084,False
2024-12-21,54161317,(2021 LL15),26.47,0.013506878,0.0302022973,38900.453743472,46252271.695783244,False
2024-12-21,54502890,(2024 XX1),24.86,0.0283501249,0.0633928065,20018.3092021294,19783716.594947286,False
2024-12-21,54503171,(2024 XD2),24.87,0.0282198679,0.063101543,15656.8780385012,23156873.168728403,False
2024-12-21,54503196,(2024 XG3),24.58,0.0322518756,0.0721173863,22002.678875775,24930299.608940135,False
2024-12-21,54503220,(2024 XQ4),26.39,0.0140137697,0.0313357417,47613.8018764001,1056049.601545572,False
2024-12-21,54504561,(2024 XY6),24.74,0.0299609084,0.0669946278,26959.4880214324,15060846.584456392,False
2024-12-21,54505731,(2024 XK11),24.11,0.0400456158,0.0895447192,13603.1722999597,25431455.719713914,False
2024-12-21,54506446,(2024 XN15),26.14,0.0157237082,0.0351592805,35058.5632071619,3779261.354471953,False
2024-12-21,54507932,(2024 YD1),23.84,0.0453476699,0.1014004725,72111.2773161341,14329792.805404843,False
2024-12-21,54507933,(2024 YF1),23.54,0.0520660914,0.1164233197,35632.2345838349,21713283.986877504,False
2024-12-21,54509616,(2024 YN4),24.66,0.0310852938,0.0695088301,50128.8446510291,11980659.337728005,False
2024-12-21,54510152,(2024 YW5),26.04,0.0164647438,0.0368162863,25348.9312947786,3488565.541048548,False
2024-12-21,54514252,(2025 AK1),23.92,0.0437074004,0.0977327184,25805.7707213783,9424361.153937745,False
2024-12-21,54516839,(2025 BP1),23.59,0.0508809225,0.1137732014,46701.428815071,28377771.647324986,False
2024-12-21,54568221,(2025 YB1),24.88,0.0280902094,0.0628116177,47475.8987727337,4365678.557203756,False
2024-12-20,3736803,(2015 XQ378),24.08,0.0406027058,0.0907904103,72058.4971001456,48897703.506873709,False
2024-12-20,3879168,(2019 TZ6),27.7,0.0076657557,0.0171411509,37401.9519048606,49516867.623509364,False
2024-12-20,3907556,(2019 XN2),25.75,0.0188171989,0.042076536,72413.7749471045,55399717.259052421,False
2024-12-20,54099950,(2020 XY4),26.93,0.0109283596,0.0244365549,31669.4485270488,4876014.36727541,False
2024-12-20,54439137,(2024 HS2),23.83,0.0455569852,0.1018685158,24094.4987697294,52021551.774589029,False
2024-12-20,54447405,(2024 LU4),25.4,0.022108281,0.0494356193,58723.5477463578,42230517.639403759,False
2024-12-20,54506460,(2024 XF16),24.42,0.0347180222,0.0776318577,30570.8087750821,14993665.322594662,False
2024-12-20,54506559,(2024 XY16),22.67,0.0777239702,0.1737960809,30921.6452080317,26226515.949750692,False
2024-12-20,54507430,(2024 YD),27.34,0.0090480497,0.0202320542,37980.0116007372,461863.616867012,False
2024-12-20,54507432,(2024 YF),24.16,0.0391340663,0.0875064325,38430.5638969753,9482688.974496283,False
2024-12-20,54509166,(2024 YG4),24.54,0.0328514828,0.0734581487,67720.5535901069,11357610.284086746,False
2024-12-20,54509626,(2024 YW4),23.09,0.0640552863,0.1432319745,31983.9211168272,10501844.779262029,False
2024-12-20,54509632,(2024 YC5),23.6,0.0506471459,0.1132504611,27115.5701393469,10131419.673997886,False
2024-12-20,54509641,(2024 YP5),24.95,0.0271991277,0.0608190985,27880.6499131667,17231196.654961746,False
2024-12-20,54511087,(2024 YP7),26.06,0.0163137941,0.0364787526,28349.6799642172,5323645.75142338,False
2024-12-20,54511098,(2024 YT8),27.11,0.0100590039,0.0224926165,20322.9847708049,4564352.502130227,False
2024-12-20,54515306,(2025 AA3),23.77,0.0468333233,0.1047224945,36768.6608187542,21370372.742346317,False
2024-12-19,2458122,458122 (2010 EW45),17.55,0.821400526,1.8367074128,71797.888274818,8183511.82256226,True
2024-12-19,3255879,(2004 TA1),23.29,0.0584191154,0.1306291133,45041.5236667406,42648775.047943406,False
2024-12-19,3565066,(2011 JM5),26.3,0.0146067964,0.0326617897,44467.9312635284,53417811.212248902,False
2024-12-19,3756788,(2016 PN),20.3,0.2315021222,0.5176544822,59074.6538988191,55621492.002345783,False
2024-12-19,3791342,(2017 XQ60),24.5,0.0334622374,0.0748238376,59796.4245472026,13083115.335491389,False
2024-12-19,3836275,(2018 WK),27.1,0.0101054342,0.0225964377,28372.4706201433,30702027.228577416,False
2024-12-19,54236581,(2022 AT5),27.7,0.0076657557,0.0171411509,32056.3268081983,26949259.911198842,False
2024-12-19,2618348,618348 (2016 PN),20.22,0.2401900301,0.5370812349,59074.7534690537,55621520.14170513,False
2024-12-19,54434347,(2024 GZ5),30.3,0.0023150212,0.0051765448,15136.2932048213,26782202.219474763,False
2024-12-19,54505720,(2024 XN10),25.27,0.0234722638,0.0524855773,14386.665589602,22636546.479868586,False
2024-12-19,54507391,(2024 YA),26.66,0.0123752784,0.0276719637,18941.0420830656,1398086.685883201,False
2024-12-19,54507527,(2024 YM),27.39,0.0088420909,0.0197715164,37064.7717703121,226347.516345439,False
2024-12-19,54509029,(2024 YV2),25.13,0.0250354255,0.0559809132,28055.0872649793,7864187.434837381,False
2024-12-18,3350633,(2006 TU7),21.9,0.1108038821,0.2477650126,39599.5532243404,59453068.315388429,True
2024-12-18,3545706,(2010 RG42),21.4,0.1394938229,0.3119176705,24514.6571795758,74254261.542033636,False
2024-12-18,3621619,(2012 YN1),23.2,0.0608912622,0.1361570015,55004.772106084,50539367.957935126,False
2024-12-18,3701857,(2014 XU6),24.0,0.0421264611,0.0941976306,69555.7607256367,32470844.767851466,False
2024-12-18,3742061,(2016 CK31),27.1,0.0101054342,0.0225964377,19714.2250398587,60629577.532689437,False
2024-12-18,54017451,(2020 MB),24.5,0.0334622374,0.0748238376,12760.6646244775,34785972.485467976,False
2024-12-18,2613569,613569 (2006 TU7),21.95,0.1082816778,0.2421251924,39599.5541121299,59453069.063377779,True
2024-12-18,54445918,(2024 LL1),26.2,0.0152951935,0.0342010925,29761.8522692545,65400586.178014234,False
2024-12-18,54502468,(2024 WF18),24.19,0.0385971268,0.0863057993,24442.8814910343,11799459.546001559,False
2024-12-18,54503176,(2024 XH2),23.86,0.04493192,0.1004708274,35921.7758022678,9697023.123650094,False
2024-12-18,54503201,(2024 XS3),25.71,0.0191670368,0.0428587972,37696.0336957501,3348368.625596153,False
2024-12-18,54507937,(2024 YK1),24.97,0.0269497646,0.0602615057,30412.1532609295,9980423.019034025,False
2024-12-18,54509022,(2024 YM2),26.76,0.0118182991,0.0264265201,37106.0356447886,3346290.57654377,False
2024-12-18,54509635,(2024 YG5),25.57,0.0204434871,0.0457130269,33462.1387957328,2603368.839430233,False
2024-12-18,54509644,(2024 YU5),24.95,0.0271991277,0.0608190985,41348.802578873,4531853.217580586,False
2024-12-18,54510169,(2024 YV6),24.55,0.0327005439,0.0731206391,38488.7764900458,25491490.900762762,False
2024-12-24,3147579,(2003 CA4),23.6,0.0506471459,0.1132504611,52236.5487319408,56229775.312384219,False
2024-12-24,3736395,(2015 XD169),26.9,0.0110803882,0.0247765013,41190.55999704,41290990.013278418,False
2024-12-24,3756789,(2016 PO),25.1,0.0253837029,0.0567596853,20908.8439460916,46245388.802503053,False
2024-12-24,3836853,(2018 XR2),27.5,0.008405334,0.0187948982,66014.9953086326,67682658.495959165,False
2024-12-24,3837805,(2019 AU9),26.7,0.0121494041,0.0271668934,57968.0141626721,59976335.52990054,False
2024-12-24,3959223,(2019 YB4),26.8,0.0116025908,0.0259441818,50048.2812335612,39399664.115419282,False
2024-12-24,54051372,(2020 QX4),23.08,0.0643509521,0.1438931032,47758.9196058746,61102453.677078203,False
2024-12-24,54279935,(2022 KH1),25.5,0.0211132445,0.0472106499,55919.556677722,28564549.644427992,False
2024-12-24,54358249,(2023 JX1),24.71,0.0303777061,0.0679266159,58282.8617000326,58977836.587978856,False
2024-12-24,54374410,(2023 MZ5),26.11,0.0159424468,0.0356483948,31411.879512166,20933026.540876161,False
2024-12-24,54467193,(2024 QL1),27.57,0.0081386988,0.0181986838,11658.4901506786,24757481.621312132,False
2024-12-24,54502151,(2024 WU13),26.39,0.0140137697,0.0313357417,10001.4765982011,8034066.048716689,False
2024-12-24,54502883,(2024 XN1),24.71,0.0303777061,0.0679266159,23717.0566344214,7214289.004282132,False
2024-12-24,54507929,(2024 YA1),23.6,0.0506471459,0.1132504611,35169.9841450728,16574867.251331789,False
2024-12-24,54509018,(2024 YG2),24.21,0.0382432662,0.0855145429,48699.0252019426,16689505.625011063,False
2024-12-24,54510168,(2024 YU6),26.39,0.0140137697,0.0313357417,36198.1824271679,7248498.5066414,False
2024-12-24,54511097,(2024 YS8),23.82,0.0457672667,0.1023387195,64287.1921199735,29594807.750397279,False
2024-12-23,3620671,(2012 XT111),25.9,0.0175612318,0.0392681082,84586.9059652097,46539879.240697943,False
2024-12-23,3736243,(2015 XV129),26.9,0.0110803882,0.0247765013,40421.1627892717,34568917.943927576,False
2024-12-23,3989232,(2020 BX9),26.3,0.0146067964,0.0326617897,59330.8867039178,62008188.341153504,False
2024-12-23,54204657,(2021 TD5),23.72,0.0479242116,0.1071617948,59213.8627736987,48128584.8489964,False
2024-12-23,3843455,(2022 AA),24.6,0.0319561887,0.0714562102,60993.0870750119,60054266.775022174,False
2024-12-23,54232322,(2022 AC),25.32,0.0229379698,0.0512908597,53488.8820405174,23671893.366822941,False
2024-12-23,54445916,(2024 LH1),30.79,0.0018473746,0.0041308553,43549.8817773222,74091531.552131,False
2024-12-23,54497173,(2024 UQ14),22.94,0.0686364759,0.1534758258,30184.772725703,17568160.965286397,False
2024-12-23,54506553,(2024 XR16),22.23,0.095182033,0.212833496,84748.0516341998,14977181.073460214,False
2024-12-23,54507930,(2024 YB1),27.47,0.0085222639,0.0190563613,75559.6535619672,1221759.177104359,False
2024-12-23,54509034,(2024 YC3),23.65,0.0494942761,0.1106725658,40137.0308859877,23342401.544903725,False
2024-12-23,54509618,(2024 YO4),22.55,0.0821400526,0.1836707413,43013.1174615781,22991229.715428156,False
2024-12-23,54510167,(2024 YT6),25.54,0.0207278843,0.0463489584,21048.0487277567,15986949.207969211,False
2024-12-23,54511082,(2024 YK7),24.82,0.0288771931,0.0645713667,44564.0184011477,8102408.309727915,False
2024-12-23,54512603,(2024 YN9),25.66,0.0196134944,0.0438571068,43744.7470485758,6885616.155902231,False
2024-12-23,54512604,(2024 YO9),26.39,0.0140137697,0.0313357417,36501.9207903522,3146889.541089738,False
2024-12-23,54514243,(2025 AB1),26.16,0.0155795524,0.0348369383,23942.2560540676,7675643.375039877,False
2024-12-30,3609222,(2012 SL50),26.45,0.0136318556,0.0304817558,30477.8579083978,26877288.645218008,False
2024-12-30,3625335,(2013 BC70),24.1,0.040230458,0.0899580388,33164.618190139,26373779.883541674,False
2024-12-30,3763427,(2016 VV2),24.8,0.0291443905,0.0651688382,42768.9364209469,22787713.317369359,False
2024-12-30,3799876,(2018 ES3),24.64,0.0313729225,0.0701519874,66687.6026517764,64469146.680408739,False
2024-12-30,54167171,(2021 NM3),26.61,0.0126635356,0.0283165265,19346.5293394863,24499525.825330772,False
2024-12-30,54256790,(2022 CT19),21.82,0.1149621763,0.257063241,31873.6136742773,71792216.17977562,False
2024-12-30,54336963,(2022 YD6),24.18,0.038775283,0.0867041687,85705.8921589547,71298394.942326663,False
2024-12-30,54421381,(2024 BX),25.11,0.0252670754,0.0564988982,32284.7962471863,23791612.293604433,False
2024-12-30,54446666,(2024 LH3),24.34,0.0360209346,0.0805452583,20897.2231870546,35142472.153324873,False
2024-12-30,54508758,(2024 YB2),26.31,0.0145396843,0.0325117225,43283.5222247356,4379513.607577948,False
2024-12-30,54509164,(2024 YE4),27.6,0.0080270317,0.0179489885,47195.8684193689,1650822.847622604,False
2024-12-30,54509638,(2024 YL5),23.9,0.04411182,0.0986370281,33789.4375896815,18833808.357662858,False
2024-12-30,54511081,(2024 YJ7),29.4,0.0035039264,0.0078350176,30417.7198885931,320902.630293592,False
2024-12-30,54511086,(2024 YN7),28.21,0.0060611492,0.0135531417,48215.4288339071,157029.084353102,False
2024-12-30,54511953,(2024 YW8),32.15,0.0009875406,0.002208208,31799.8028341912,28322.61673775,False
2024-12-30,54514242,(2025 AA1),25.08,0.0256185754,0.0572848762,44664.3500287954,6172172.783790703,False
2024-12-30,54514900,(2025 AD2),26.76,0.0118182991,0.0264265201,19270.9269681697,5024269.117678976,False
2024-12-30,54514905,(2025 AK2),21.82,0.1149621763,0.257063241,49408.3212620407,4355027.473095709,True
2024-12-30,54517239,(2025 BD3),25.51,0.0210162379,0.0469937366,23085.2270708967,14128377.733827001,False
2024-12-29,2523728,523728 (2014 ON344),22.6,0.0802703167,0.1794898848,69066.988866261,55573934.989070653,False
2024-12-29,3893770,(2019 XB),23.53,0.0523064176,0.1169607054,37847.180800022,8637895.860084799,False
2024-12-29,54159406,(2021 LJ6),25.95,0.0171614894,0.0383742569,80281.4101758216,72767259.881097022,False
2024-12-29,54500039,(2024 WL1),24.27,0.037201031,0.0831840342,24639.4312555378,10915877.020360331,False
2024-12-29,54509630,(2024 YA5),27.98,0.0067383719,0.0150674576,58976.0385535984,351546.676858428,False
2024-12-29,54509631,(2024 YB5),27.15,0.0098754064,0.02208208,40531.2404585594,1107878.546556209,False
2024-12-29,54509639,(2024 YM5),24.45,0.0342416731,0.0765667087,47864.8246886158,16320546.145039097,False
2024-12-29,54510165,(2024 YR6),29.75,0.0029823251,0.0066686815,24051.4465159426,259041.622201181,False
2024-12-29,54511080,(2024 YH7),24.95,0.0271991277,0.0608190985,95074.3926421693,2340166.720946908,False
2024-12-29,54513031,(2024 YJ11),23.92,0.0437074004,0.0977327184,36142.7436874829,8703196.437364037,False
2024-12-29,54513034,(2024 YM12),25.81,0.018304378,0.0409298336,58155.0950262924,920653.670695939,False
2024-12-29,54513660,(2025 AG),25.24,0.0237987955,0.0532157244,62196.0027362791,5680139.405445903,False
2024-12-29,54515070,(2025 AM2),26.16,0.0155795524,0.0348369383,40005.3125995812,10186542.360191674,False
2024-12-29,54522260,(2025 ER),24.34,0.0360209346,0.0805452583,19306.0891663251,15880704.022786287,False
2024-12-28,2509821,509821 (2008 WQ63),20.2,0.2424124811,0.5420507863,80119.491556986,25589449.231615332,True
2024-12-28,3170208,(2003 YG136),25.24,0.0237987955,0.0532157244,53225.006394434,18998836.365325925,False
2024-12-28,3312036,(2006 AN8),24.45,0.0342416731,0.0765667087,6464.7404030573,26296260.077441901,False
2024-12-28,3632682,(2013 FK),23.38,0.0560473362,0.1253256538,58977.3031314322,35805739.337693524,False
2024-12-28,3840783,(2019 GE1),27.0,0.0105816886,0.023661375,20050.6471172229,31426235.543735848,False
2024-12-28,54100202,(2020 XS5),26.7,0.0121494041,0.0271668934,41027.8168135494,42126479.710953537,False
2024-12-28,54215642,(2021 UB10),24.91,0.0277047973,0.06194981,16952.4628853041,50515078.754088955,False
2024-12-28,54235472,(2022 AD1),25.7,0.0192555078,0.0430566244,56748.9893710219,30958597.942759807,False
2024-12-28,54337026,(2022 YK6),24.36,0.0356906927,0.079806815,61226.0432330166,61666209.390548157,False
2024-12-28,54342587,(2023 EF),26.18,0.0154367182,0.0345175513,13935.7452451358,22771455.469651369,False
2024-12-28,54373544,(2023 MJ),23.66,0.0492668706,0.1101640716,37560.7257153026,19812505.253929447,False
2024-12-28,54392653,(2023 TX6),29.16,0.0039134066,0.0087506433,24387.6587016771,30059257.301085324,False
2024-12-28,54506558,(2024 XW16),23.9,0.04411182,0.0986370281,34079.3339760355,8551056.091724239,False
2024-12-28,54507931,(2024 YC1),24.38,0.0353634784,0.0790751417,33271.0303241996,5962593.034462936,False
2024-12-28,54509026,(2024 YQ2),25.75,0.0188171989,0.042076536,58264.0205621468,1026027.538044835,False
2024-12-28,54509162,(2024 YA4),26.95,0.0108281678,0.0242125192,32819.4993081439,2529238.038437227,False
2024-12-28,54511962,(2024 YG9),28.78,0.0046618144,0.0104241338,52632.786138291,364711.468935872,False
2024-12-28,54511955,(2024 YX8),26.13,0.0157962856,0.0353215683,70094.2170102401,1737449.498857562,False
2024-12-28,54515073,(2024 YN26),24.497,0.0335084992,0.074927282,6430.5317717944,26184635.248135268,False
2024-12-28,54517526,(2025 BR4),24.49,0.0336166921,0.0751692087,48904.7961758418,16439419.125785313,False
2024-12-27,3076550,(2000 WL63),19.8,0.2914439045,0.6516883822,38694.1956732648,24721708.222819884,False
2024-12-27,3618806,(2012 WM28),25.3,0.0231502122,0.0517654482,43248.8031238332,54926022.455279867,False
2024-12-27,3653047,(2013 US1),25.6,0.0201629919,0.0450858206,40912.8678896116,23168184.517995482,False
2024-12-27,3736004,(2015 XB128),25.4,0.022108281,0.0494356193,57860.7283917878,57580502.244743672,False
2024-12-27,3794987,(2017 YD2),28.7,0.0048367649,0.0108153351,35675.8226525276,6898553.529297701,False
2024-12-27,3879309,(2019 UH3),25.8,0.0183888672,0.0411187571,28695.1794848669,7848711.460386946,False
2024-12-27,54105096,(2021 AW3),24.22,0.0380675544,0.0851216393,96437.4384480174,51232189.218787793,False
2024-12-27,2612199,612199 (2000 WL63),19.9,0.2783267681,0.6223575734,38694.3771698953,24721579.852887637,False
2024-12-27,54354515,(2023 HS),27.64,0.0078805218,0.0176213825,41403.0225174833,10433862.151530283,False
2024-12-27,54357785,(2023 JX),22.74,0.0752583992,0.1682828966,25636.7022679364,71941507.37414212,False
2024-12-27,54419702,(2024 AX2),22.81,0.0728710415,0.1629446024,74542.6911012779,48193226.657095306,False
2024-12-27,54502452,(2024 WM15),24.85,0.0284809831,0.0636854144,24598.4189557775,8188143.267898951,False
2024-12-27,54507535,(2024 YV),24.54,0.0328514828,0.0734581487,56093.4270625219,12300925.354285812,False
2024-12-27,54511075,(2024 YA7),22.25,0.0943093989,0.2108822268,51788.9925148039,21300402.976187787,False
2024-12-27,54511963,(2024 YH9),27.84,0.0071871213,0.0160708919,15680.4473207641,2332867.706231525,False
2024-12-27,54512602,(2024 YM9),22.35,0.0900647767,0.2013909631,105176.8632036402,10612691.579966366,False
2024-12-27,54512610,(2024 YU9),27.27,0.0093444765,0.0208948847,45340.550866463,1875467.05758001,False
2024-12-26,2377097,377097 (2002 WQ4),19.71,0.3037770614,0.6792661593,51421.1144620165,12109537.887773218,True
2024-12-26,3337315,(2006 MB14),25.4,0.022108281,0.0494356193,49543.061560618,30006797.142822009,False
2024-12-26,3445544,(2009 CE),24.3,0.0366906138,0.0820427065,39907.9848794378,30298004.969915276,False
2024-12-26,3591722,(2011 YJ28),21.32,0.1447288051,0.3236234466,54881.330564718,65490236.501397632,True
2024-12-26,3669052,(2014 HM4),26.9,0.0110803882,0.0247765013,98078.6980750536,49261344.10937676,False
2024-12-26,3795058,(2017 YY4),24.9,0.0278326768,0.0622357573,46797.1309515672,11971071.146486308,False
2024-12-26,3836179,(2018 VB7),25.1,0.0253837029,0.0567596853,70141.3373598178,61764570.019992731,False
2024-12-26,3837867,(2019 AX11),25.0,0.02658,0.0594346868,54594.054413428,23782615.732019012,False
2024-12-26,3942356,(2019 YD),25.08,0.0256185754,0.0572848762,42295.8171164792,37914307.82161565,False
2024-12-26,54132109,(2021 FA1),28.77,0.0046833323,0.0104722495,19784.3774770349,51415468.046912564,False
2024-12-26,54228652,(2021 XN3),23.46,0.0540200494,0.1207925025,89634.2091912821,62426530.586645228,False
2024-12-26,54243524,(2022 BL5),25.35,0.0226232491,0.0505871228,45879.8358202762,19827849.163380246,False
2024-12-26,54336239,(2022 YR2),23.71,0.0481454197,0.1076564312,70092.4702045601,16088394.291176806,False
2024-12-26,54432336,(2024 FR4),25.86,0.0178877195,0.0399981568,40715.583639367,53784994.621428867,False
2024-12-26,54440002,(2024 JA3),24.97,0.0269497646,0.0602615057,27976.5941150894,58836954.843397175,False
2024-12-26,54503850,(2024 XN5),23.87,0.0447254765,0.1000092059,37816.9187921572,16487970.501142546,False
2024-12-26,54504571,(2024 XQ7),24.59,0.0321036917,0.0717860371,19800.2664628429,9250351.52951647,False
2024-12-26,54507434,(2024 YH),25.24,0.0237987955,0.0532157244,37490.8115374553,3658355.248913715,False
2024-12-26,54507935,(2024 YG1),25.39,0.0222103282,0.0496638037,39867.5893403203,8527814.835917205,False
2024-12-26,54509161,(2024 YZ3),24.86,0.0283501249,0.0633928065,36250.2172193836,3230898.169760548,False
2024-12-26,54509165,(2024 YF4),26.11,0.0159424468,0.0356483948,33876.6323759569,1216316.55227738,False
2024-12-26,54509625,(2024 YV4),27.01,0.0105330702,0.0235526609,30030.6817513355,2593322.848786762,False
2024-12-26,54510166,(2024 YS6),25.91,0.0174805453,0.0390876876,32618.7448968425,2024733.179343498,False
2024-12-26,54511084,(2024 YM7),27.09,0.0101520787,0.0227007381,29545.7133221807,1065942.179573358,False
2024-12-26,54513038,(2024 YY12),27.33,0.0090898136,0.0203254411,28229.6968259368,984324.648457693,False
2024-12-26,54514236,(2024 YU17),23.53,0.0523064176,0.1169607054,47911.072718992,12802471.750942634,False
2024-12-26,54514245,(2025 AD1),23.61,0.0504144434,0.1127301225,54011.3074423758,8061990.809919174,False
2024-12-26,54569577,(2025 YD4),24.11,0.0400456158,0.0895447192,70439.3372693387,5220535.599043324,False
2024-12-26,54577085,(2026 BX1),24.39,0.035200998,0.0787118244,50015.4647944288,7641065.188729994,False
2024-12-25,3621604,(2012 YK),23.0,0.0667659413,0.1492931834,80232.452081469,58727626.894907161,False
2024-12-25,3698842,(2014 WQ202),23.82,0.0457672667,0.1023387195,52376.6963533082,73713828.704968588,False
2024-12-25,3736805,(2015 XT378),27.9,0.0069912523,0.0156329154,78021.0264228768,68735598.750656148,False
2024-12-25,3766164,(2016 YC8),24.6,0.0319561887,0.0714562102,74389.0645325203,68282137.17847939,False
2024-12-25,54054531,(2020 SN2),24.02,0.0417402433,0.0933340215,48817.8920773364,44165714.055106976,False
2024-12-25,54104550,(2021 AP1),23.7,0.0483676488,0.1081533507,29414.6747499006,12822061.008587441,False
2024-12-25,54336234,(2022 YM2),26.28,0.0147419515,0.0329640056,81841.827245818,64416414.089464367,False
2024-12-25,54459571,(2014 DA208),23.52,0.052547853,0.1175005715,7144.0272980645,68800663.008180147,False
2024-12-25,54505043,(2024 XY8),24.11,0.0400456158,0.0895447192,24651.3792676916,14058754.331616882,False
2024-12-25,54507529,(2024 YP),27.11,0.0100590039,0.0224926165,23870.6617302451,994397.656476486,False
2024-12-25,54509089,(2024 YD3),25.39,0.0222103282,0.0496638037,74372.8050396436,4179770.875629049,False
2024-12-25,54509090,(2024 YH3),24.9,0.0278326768,0.0622357573,45167.2241459447,22415333.89545111,False
2024-12-25,54509095,(2024 YP3),23.33,0.0573528464,0.1282448632,16850.4005541692,29067123.733572353,False
2024-12-25,54509096,(2024 YQ3),30.56,0.002053785,0.0045924029,38107.6011548575,116424.706885157,False
2024-12-25,54509619,(2024 YP4),26.16,0.0155795524,0.0348369383,22720.310035252,7507915.544697346,False
2024-12-25,54509621,(2024 YR4),23.93,0.0435065831,0.0972836774,49505.0789246198,828905.237185791,False
2024-12-25,54513033,(2024 YR11),25.45,0.0216050351,0.0483103272,12883.1072263478,5146787.274924547,False
2024-12-24,3147579,(2003 CA4),23.6,0.0506471459,0.1132504611,52236.5487319408,56229775.312384219,False
2024-12-24,3736395,(2015 XD169),26.9,0.0110803882,0.0247765013,41190.55999704,41290990.013278418,False
2024-12-24,3756789,(2016 PO),25.1,0.0253837029,0.0567596853,20908.8439460916,46245388.802503053,False
2024-12-24,3836853,(2018 XR2),27.5,0.008405334,0.0187948982,66014.9953086326,67682658.495959165,False
2024-12-24,3837805,(2019 AU9),26.7,0.0121494041,0.0271668934,57968.0141626721,59976335.52990054,False
